Cluster,País_1,País_2,Años_overlap,Años_min_común,Años_max_común,Productos_comunes,Correlación,Años_solo_P1,Años_solo_P2,Rango_solo_P1,Rango_solo_P2
1,Canadá,Túnez,62,1961,2022,41,0.4436492149523575,0,0,N/A-N/A,N/A-N/A
1,Canadá,Türkiye,62,1961,2022,41,0.30103279295335666,0,0,N/A-N/A,N/A-N/A
1,Canadá,Uganda,62,1961,2022,40,0.3615623211378377,0,0,N/A-N/A,N/A-N/A
1,Canadá,Uruguay,62,1961,2022,41,0.32954099446328255,0,0,N/A-N/A,N/A-N/A
1,Canadá,Vanuatu,62,1961,2022,37,0.31402764758112656,0,0,N/A-N/A,N/A-N/A
1,Canadá,Venezuela (República Bolivariana de),62,1961,2022,41,0.37890333146025096,0,0,N/A-N/A,N/A-N/A
1,Canadá,Viet Nam,62,1961,2022,41,0.42749342116442884,0,0,N/A-N/A,N/A-N/A
1,Canadá,Yemen,62,1961,2022,39,0.3334366694535229,0,0,N/A-N/A,N/A-N/A
1,Canadá,Zambia,62,1961,2022,40,0.2599313518965937,0,0,N/A-N/A,N/A-N/A
1,Canadá,Zimbabwe,62,1961,2022,40,0.22411845699144117,0,0,N/A-N/A,N/A-N/A
1,Canadá,Mundo,62,1961,2022,41,0.4537922196035797,0,0,N/A-N/A,N/A-N/A
1,Canadá,África,62,1961,2022,41,0.4031856009279313,0,0,N/A-N/A,N/A-N/A
1,Canadá,África oriental,62,1961,2022,41,0.30068093735003915,0,0,N/A-N/A,N/A-N/A
1,Canadá,África central,62,1961,2022,40,0.3538839398167971,0,0,N/A-N/A,N/A-N/A
1,Canadá,África septentrional,62,1961,2022,41,0.42379866219847434,0,0,N/A-N/A,N/A-N/A
1,Canadá,África meridional,62,1961,2022,40,0.389392022725487,0,0,N/A-N/A,N/A-N/A
1,Canadá,África occidental,62,1961,2022,41,0.4786305166300052,0,0,N/A-N/A,N/A-N/A
1,Canadá,Américas,62,1961,2022,41,0.6070667296581477,0,0,N/A-N/A,N/A-N/A
1,Canadá,América septentrional,62,1961,2022,41,0.5324980143296911,0,0,N/A-N/A,N/A-N/A
1,Canadá,América central,62,1961,2022,41,0.40450827032606534,0,0,N/A-N/A,N/A-N/A
1,Canadá,El Caribe,62,1961,2022,41,0.25579257101671315,0,0,N/A-N/A,N/A-N/A
1,Canadá,América del Sur,62,1961,2022,41,0.477119478448015,0,0,N/A-N/A,N/A-N/A
1,Canadá,Asia,62,1961,2022,41,0.45296547716881463,0,0,N/A-N/A,N/A-N/A
1,Canadá,Asia oriental,62,1961,2022,41,0.43351283402357355,0,0,N/A-N/A,N/A-N/A
1,Canadá,Asia meridional,62,1961,2022,41,0.36872604482124766,0,0,N/A-N/A,N/A-N/A
1,Canadá,Asia sudoriental,62,1961,2022,41,0.4435472333082284,0,0,N/A-N/A,N/A-N/A
1,Canadá,Asia occidental,62,1961,2022,41,0.3195548608591934,0,0,N/A-N/A,N/A-N/A
1,Canadá,Europa,62,1961,2022,41,-0.07432862623422375,0,0,N/A-N/A,N/A-N/A
1,Canadá,Europa oriental,62,1961,2022,41,-0.19257851907744414,0,0,N/A-N/A,N/A-N/A
1,Canadá,Europa septentrional,62,1961,2022,41,0.11676924148118618,0,0,N/A-N/A,N/A-N/A
1,Canadá,Europa meridional,62,1961,2022,41,0.0786362253882532,0,0,N/A-N/A,N/A-N/A
1,Canadá,Europa occidental,62,1961,2022,41,-0.07168095427991857,0,0,N/A-N/A,N/A-N/A
1,Canadá,Oceanía,62,1961,2022,41,0.3616279660560504,0,0,N/A-N/A,N/A-N/A
1,Canadá,Australia y Nueva Zelandia,62,1961,2022,41,0.35469517630061315,0,0,N/A-N/A,N/A-N/A
1,Canadá,Melanesia,62,1961,2022,41,0.3671692923198287,0,0,N/A-N/A,N/A-N/A
1,Canadá,Micronesia,62,1961,2022,40,0.34234667219175646,0,0,N/A-N/A,N/A-N/A
1,Canadá,Polinesia,62,1961,2022,39,0.45037294069188344,0,0,N/A-N/A,N/A-N/A
1,Canadá,Unión Europea (27),62,1961,2022,41,0.21050956408286675,0,0,N/A-N/A,N/A-N/A
1,Canadá,Los países menos desarrollados,62,1961,2022,41,0.3448480405363473,0,0,N/A-N/A,N/A-N/A
1,Canadá,Países sin litoral en vías de desarrollo,62,1961,2022,41,0.3359707285149381,0,0,N/A-N/A,N/A-N/A
1,Canadá,Pequeñas islas en vías de Desarrollo,62,1961,2022,41,0.3551517259408433,0,0,N/A-N/A,N/A-N/A
1,Canadá,Países de bajos ingresos y con déficit de alim.,62,1961,2022,41,0.35635894964127035,0,0,N/A-N/A,N/A-N/A
1,Canadá,Import netos alim en Des,62,1961,2022,41,0.37198401852485313,0,0,N/A-N/A,N/A-N/A
1,Canadá,Países Anexo I,62,1961,2022,41,0.27911356768192946,0,0,N/A-N/A,N/A-N/A
1,Canadá,Países No-Anexo I,62,1961,2022,41,0.44857435168458504,0,0,N/A-N/A,N/A-N/A
1,Canadá,OECD,62,1961,2022,41,0.34222927770920847,0,0,N/A-N/A,N/A-N/A
1,Chad,Chile,62,1961,2022,40,0.2303447153798849,0,0,N/A-N/A,N/A-N/A
1,Chad,China,62,1961,2022,40,0.5403531693037763,0,0,N/A-N/A,N/A-N/A
1,Chad,"China, Continental",62,1961,2022,40,0.5390837974691672,0,0,N/A-N/A,N/A-N/A
1,Chad,"China, RAE de Hong Kong",62,1961,2022,38,0.0936323308442029,0,0,N/A-N/A,N/A-N/A
1,Chad,"China, Taiwán provincia de",62,1961,2022,38,0.07889248616329704,0,0,N/A-N/A,N/A-N/A
1,Chad,Chipre,62,1961,2022,39,0.3424682200828331,0,0,N/A-N/A,N/A-N/A
1,Chad,Colombia,62,1961,2022,40,0.4541635406066187,0,0,N/A-N/A,N/A-N/A
1,Chad,Comoras,62,1961,2022,40,0.2694643296438869,0,0,N/A-N/A,N/A-N/A
1,Chad,Congo,62,1961,2022,40,0.6234149533603317,0,0,N/A-N/A,N/A-N/A
1,Chad,Costa Rica,62,1961,2022,40,0.1600198938083595,0,0,N/A-N/A,N/A-N/A
1,Chad,Côte d'Ivoire,62,1961,2022,40,0.5973091860658069,0,0,N/A-N/A,N/A-N/A
1,Chad,Cuba,62,1961,2022,40,-0.16247791164847777,0,0,N/A-N/A,N/A-N/A
1,Chad,Dinamarca,62,1961,2022,39,-0.23737849262109456,0,0,N/A-N/A,N/A-N/A
1,Chad,Djibouti,62,1961,2022,39,0.6902440941118295,0,0,N/A-N/A,N/A-N/A
1,Chad,Dominica,62,1961,2022,38,0.21791425836041883,0,0,N/A-N/A,N/A-N/A
1,Chad,Ecuador,62,1961,2022,40,0.36034936874193535,0,0,N/A-N/A,N/A-N/A
1,Chad,Egipto,62,1961,2022,40,0.5831940095752705,0,0,N/A-N/A,N/A-N/A
1,Chad,El Salvador,62,1961,2022,40,0.09156569001104498,0,0,N/A-N/A,N/A-N/A
1,Chad,Emiratos Árabes Unidos,62,1961,2022,36,0.767109342078616,0,0,N/A-N/A,N/A-N/A
1,Chad,España,62,1961,2022,40,0.23589277395241726,0,0,N/A-N/A,N/A-N/A
1,Chad,Estados Unidos de América,62,1961,2022,40,0.14901430104640223,0,0,N/A-N/A,N/A-N/A
1,Chad,Eswatini,62,1961,2022,40,0.1760324045608866,0,0,N/A-N/A,N/A-N/A
1,Chad,Fiji,62,1961,2022,40,-0.023810846435384204,0,0,N/A-N/A,N/A-N/A
1,Chad,Filipinas,62,1961,2022,40,0.5761286475794458,0,0,N/A-N/A,N/A-N/A
1,Chad,Finlandia,62,1961,2022,39,-0.12146544609500436,0,0,N/A-N/A,N/A-N/A
1,Chad,Francia,62,1961,2022,40,-0.24309799145406077,0,0,N/A-N/A,N/A-N/A
1,Chad,Gabón,62,1961,2022,40,0.5866485048741535,0,0,N/A-N/A,N/A-N/A
1,Chad,Gambia,62,1961,2022,39,0.4999556796337243,0,0,N/A-N/A,N/A-N/A
1,Chad,Ghana,62,1961,2022,40,0.6480834002994774,0,0,N/A-N/A,N/A-N/A
1,Chad,Granada,62,1961,2022,39,0.4272724083956777,0,0,N/A-N/A,N/A-N/A
1,Chad,Grecia,62,1961,2022,40,-0.17211555634770168,0,0,N/A-N/A,N/A-N/A
1,Chad,Guatemala,62,1961,2022,40,0.6244606657788722,0,0,N/A-N/A,N/A-N/A
1,Chad,Guinea,62,1961,2022,40,0.7823371922454637,0,0,N/A-N/A,N/A-N/A
1,Chad,Guinea Ecuatorial,62,1961,2022,37,0.6012967772406299,0,0,N/A-N/A,N/A-N/A
1,Chad,Guinea-Bissau,62,1961,2022,40,0.6680877410254094,0,0,N/A-N/A,N/A-N/A
1,Chad,Guyana,62,1961,2022,39,0.504054802513052,0,0,N/A-N/A,N/A-N/A
1,Chad,Haití,62,1961,2022,40,0.6015193646401217,0,0,N/A-N/A,N/A-N/A
1,Chad,Honduras,62,1961,2022,40,0.6281238983311058,0,0,N/A-N/A,N/A-N/A
1,Chad,Hungría,62,1961,2022,40,-0.0901054528674234,0,0,N/A-N/A,N/A-N/A
1,Chad,India,62,1961,2022,40,0.6611926117195905,0,0,N/A-N/A,N/A-N/A
1,Chad,Indonesia,62,1961,2022,40,0.5469581842820636,0,0,N/A-N/A,N/A-N/A
1,Chad,Irán (República Islámica del),62,1961,2022,40,0.495602402798313,0,0,N/A-N/A,N/A-N/A
1,Chad,Iraq,62,1961,2022,40,0.4513749259563708,0,0,N/A-N/A,N/A-N/A
1,Chad,Irlanda,62,1961,2022,39,0.11930911658148616,0,0,N/A-N/A,N/A-N/A
1,Chad,Islandia,62,1961,2022,38,0.03170431205908149,0,0,N/A-N/A,N/A-N/A
1,Chad,Islas Salomón,62,1961,2022,40,0.39981803280854256,0,0,N/A-N/A,N/A-N/A
1,Chad,Israel,62,1961,2022,39,0.5268492772659237,0,0,N/A-N/A,N/A-N/A
1,Chad,Italia,62,1961,2022,40,-0.20991754090830073,0,0,N/A-N/A,N/A-N/A
1,Chad,Jamaica,62,1961,2022,40,-0.10988858420138566,0,0,N/A-N/A,N/A-N/A
1,Chad,Japón,62,1961,2022,40,-0.1715123942004639,0,0,N/A-N/A,N/A-N/A
1,Chad,Jordania,62,1961,2022,39,0.6485729277737927,0,0,N/A-N/A,N/A-N/A
1,Chad,Kenya,62,1961,2022,40,0.6839374445620258,0,0,N/A-N/A,N/A-N/A
1,Chad,Kuwait,62,1961,2022,39,0.7641735420010105,0,0,N/A-N/A,N/A-N/A
1,Chad,Lesotho,62,1961,2022,39,0.16825910326457147,0,0,N/A-N/A,N/A-N/A
1,Chad,Líbano,62,1961,2022,39,0.5706033112507362,0,0,N/A-N/A,N/A-N/A
1,Chad,Liberia,62,1961,2022,39,0.5358128138026826,0,0,N/A-N/A,N/A-N/A
1,Chad,Libia,62,1961,2022,39,0.46773789863738885,0,0,N/A-N/A,N/A-N/A
1,Chad,Madagascar,62,1961,2022,40,0.35945976947991554,0,0,N/A-N/A,N/A-N/A
1,Chad,Malasia,62,1961,2022,40,0.5311070978528302,0,0,N/A-N/A,N/A-N/A
1,Chad,Malawi,62,1961,2022,40,0.7452207428624538,0,0,N/A-N/A,N/A-N/A
1,Chad,Malí,62,1961,2022,40,0.7693555538332572,0,0,N/A-N/A,N/A-N/A
1,Chad,Malta,62,1961,2022,39,0.015898460458014383,0,0,N/A-N/A,N/A-N/A
1,Chad,Marruecos,62,1961,2022,40,0.6462687409732641,0,0,N/A-N/A,N/A-N/A
1,Chad,Mauricio,62,1961,2022,40,0.3444551615907388,0,0,N/A-N/A,N/A-N/A
1,Chad,Mauritania,62,1961,2022,40,0.7303539205207249,0,0,N/A-N/A,N/A-N/A
1,Chad,México,62,1961,2022,40,0.5146548787381534,0,0,N/A-N/A,N/A-N/A
1,Chad,Mongolia,62,1961,2022,39,0.6001556221683587,0,0,N/A-N/A,N/A-N/A
1,Chad,Mozambique,62,1961,2022,40,0.6694260710400963,0,0,N/A-N/A,N/A-N/A
1,Chad,Myanmar,62,1961,2022,40,0.5458568564323575,0,0,N/A-N/A,N/A-N/A
1,Chad,Namibia,62,1961,2022,38,0.49400665766978313,0,0,N/A-N/A,N/A-N/A
1,Chad,Nepal,62,1961,2022,40,0.7221739602943468,0,0,N/A-N/A,N/A-N/A
1,Chad,Nicaragua,62,1961,2022,40,0.634942801207577,0,0,N/A-N/A,N/A-N/A
1,Chad,Níger,62,1961,2022,40,0.7184782845454133,0,0,N/A-N/A,N/A-N/A
1,Chad,Nigeria,62,1961,2022,40,0.6871634039290255,0,0,N/A-N/A,N/A-N/A
1,Chad,Noruega,62,1961,2022,39,0.02500720964011112,0,0,N/A-N/A,N/A-N/A
1,Chad,Nueva Caledonia,62,1961,2022,35,-0.029366176308586612,0,0,N/A-N/A,N/A-N/A
1,Chad,Nueva Zelandia,62,1961,2022,39,0.2718936169203305,0,0,N/A-N/A,N/A-N/A
1,Chad,Omán,62,1961,2022,39,0.7957493670921529,0,0,N/A-N/A,N/A-N/A
1,Chad,Países Bajos (Reino de los),62,1961,2022,39,-0.19171706831009433,0,0,N/A-N/A,N/A-N/A
1,Chad,Pakistán,62,1961,2022,40,0.6786904502318382,0,0,N/A-N/A,N/A-N/A
1,Chad,Panamá,62,1961,2022,40,0.4435557580273771,0,0,N/A-N/A,N/A-N/A
1,Chad,Papua Nueva Guinea,62,1961,2022,40,0.5294578708555676,0,0,N/A-N/A,N/A-N/A
1,Chad,Paraguay,62,1961,2022,40,0.6799264780193157,0,0,N/A-N/A,N/A-N/A
1,Chad,Perú,62,1961,2022,40,0.6421421847619125,0,0,N/A-N/A,N/A-N/A
1,Chad,Polonia,62,1961,2022,39,-0.011340171229188957,0,0,N/A-N/A,N/A-N/A
1,Chad,Portugal,62,1961,2022,40,-0.021765366266448177,0,0,N/A-N/A,N/A-N/A
1,Chad,Qatar,62,1961,2022,39,0.8077267219462811,0,0,N/A-N/A,N/A-N/A
1,Chad,Reino Unido de Gran Bretaña e Irlanda del Norte,62,1961,2022,39,-0.2226645133350252,0,0,N/A-N/A,N/A-N/A
1,Chad,República Árabe Siria,62,1961,2022,40,0.17513964456084374,0,0,N/A-N/A,N/A-N/A
1,Chad,República Centroafricana,62,1961,2022,40,0.5574558834069012,0,0,N/A-N/A,N/A-N/A
1,Chad,República de Corea,62,1961,2022,40,0.2570237698010529,0,0,N/A-N/A,N/A-N/A
1,Chad,República Democrática del Congo,62,1961,2022,40,0.5213614774414916,0,0,N/A-N/A,N/A-N/A
1,Chad,República Democrática Popular Lao,62,1961,2022,40,0.7094106997130214,0,0,N/A-N/A,N/A-N/A
1,Chad,República Dominicana,62,1961,2022,40,0.6581022293543329,0,0,N/A-N/A,N/A-N/A
1,Chad,República Popular Democrática de Corea,62,1961,2022,39,-0.1486679256395268,0,0,N/A-N/A,N/A-N/A
1,Chad,República Unida de Tanzanía,62,1961,2022,40,0.747136371738731,0,0,N/A-N/A,N/A-N/A
1,Chad,Rumanía,62,1961,2022,40,-0.12470506796718263,0,0,N/A-N/A,N/A-N/A
1,Chad,Rwanda,62,1961,2022,40,0.6433731220920085,0,0,N/A-N/A,N/A-N/A
1,Chad,Saint Kitts y Nevis,62,1961,2022,36,-0.04689474546591005,0,0,N/A-N/A,N/A-N/A
1,Chad,Samoa,62,1961,2022,38,0.49173175038268385,0,0,N/A-N/A,N/A-N/A
1,Chad,San Vicente y las Granadinas,62,1961,2022,39,0.08381484762749804,0,0,N/A-N/A,N/A-N/A
1,Chad,Santa Lucía,62,1961,2022,39,0.1972559403186235,0,0,N/A-N/A,N/A-N/A
1,Chad,Santo Tomé y Príncipe,62,1961,2022,39,0.7003560751351665,0,0,N/A-N/A,N/A-N/A
1,Chad,Senegal,62,1961,2022,40,0.7250658907113777,0,0,N/A-N/A,N/A-N/A
1,Chad,Seychelles,62,1961,2022,37,0.17617413313406521,0,0,N/A-N/A,N/A-N/A
1,Chad,Sierra Leona,62,1961,2022,40,0.692275769269863,0,0,N/A-N/A,N/A-N/A
1,Chad,Singapur,62,1961,2022,37,0.02520037269695061,0,0,N/A-N/A,N/A-N/A
1,Chad,Somalia,62,1961,2022,40,0.2478676629019252,0,0,N/A-N/A,N/A-N/A
1,Chad,Sri Lanka,62,1961,2022,40,0.22702632971137282,0,0,N/A-N/A,N/A-N/A
1,Chad,Sudáfrica,62,1961,2022,40,0.30300803916254654,0,0,N/A-N/A,N/A-N/A
1,Chad,Sudán (ex),51,1961,2011,40,0.6805158190761191,11,0,2012-2022,N/A-N/A
1,Chad,Suecia,62,1961,2022,39,-0.1348970509360748,0,0,N/A-N/A,N/A-N/A
1,Chad,Suiza,62,1961,2022,39,-0.14306130973291042,0,0,N/A-N/A,N/A-N/A
1,Chad,Suriname,62,1961,2022,40,0.34942315070431734,0,0,N/A-N/A,N/A-N/A
1,Chad,Tailandia,62,1961,2022,40,0.4201091894100944,0,0,N/A-N/A,N/A-N/A
1,Chad,Timor-Leste,62,1961,2022,40,0.6355672988950813,0,0,N/A-N/A,N/A-N/A
1,Chad,Togo,62,1961,2022,40,0.6510986022104669,0,0,N/A-N/A,N/A-N/A
1,Chad,Trinidad y Tabago,62,1961,2022,40,0.4079122787724246,0,0,N/A-N/A,N/A-N/A
1,Chad,Túnez,62,1961,2022,39,0.5488811743666969,0,0,N/A-N/A,N/A-N/A
1,Chad,Türkiye,62,1961,2022,40,0.5892341684498172,0,0,N/A-N/A,N/A-N/A
1,Chad,Uganda,62,1961,2022,40,0.7319069984003462,0,0,N/A-N/A,N/A-N/A
1,Chad,Uruguay,62,1961,2022,40,0.43335291335278214,0,0,N/A-N/A,N/A-N/A
1,Chad,Vanuatu,62,1961,2022,37,0.35068667086278166,0,0,N/A-N/A,N/A-N/A
1,Chad,Venezuela (República Bolivariana de),62,1961,2022,40,0.3541753218723034,0,0,N/A-N/A,N/A-N/A
1,Chad,Viet Nam,62,1961,2022,40,0.699669938564651,0,0,N/A-N/A,N/A-N/A
1,Chad,Yemen,62,1961,2022,39,0.5312135672205338,0,0,N/A-N/A,N/A-N/A
1,Chad,Zambia,62,1961,2022,40,0.6267541001045499,0,0,N/A-N/A,N/A-N/A
1,Chad,Zimbabwe,62,1961,2022,40,0.2525385784836736,0,0,N/A-N/A,N/A-N/A
1,Chad,Mundo,62,1961,2022,40,0.6508030331490319,0,0,N/A-N/A,N/A-N/A
1,Chad,África,62,1961,2022,40,0.8360332468718764,0,0,N/A-N/A,N/A-N/A
1,Chad,África oriental,62,1961,2022,40,0.7384489763836161,0,0,N/A-N/A,N/A-N/A
1,Chad,África central,62,1961,2022,40,0.8315843634765632,0,0,N/A-N/A,N/A-N/A
1,Chad,África septentrional,62,1961,2022,40,0.5838031295431495,0,0,N/A-N/A,N/A-N/A
1,Chad,África meridional,62,1961,2022,40,0.30579521350807115,0,0,N/A-N/A,N/A-N/A
1,Chad,África occidental,62,1961,2022,40,0.740389437142171,0,0,N/A-N/A,N/A-N/A
1,Chad,Américas,62,1961,2022,40,0.5641099155088036,0,0,N/A-N/A,N/A-N/A
1,Chad,América septentrional,62,1961,2022,40,0.12663208599434855,0,0,N/A-N/A,N/A-N/A
1,Chad,América central,62,1961,2022,40,0.58347631984369,0,0,N/A-N/A,N/A-N/A
1,Chad,El Caribe,62,1961,2022,40,0.42414618490832384,0,0,N/A-N/A,N/A-N/A
1,Chad,América del Sur,62,1961,2022,40,0.6293287856180511,0,0,N/A-N/A,N/A-N/A
1,Chad,Asia,62,1961,2022,40,0.6877172711574759,0,0,N/A-N/A,N/A-N/A
1,Chad,Asia oriental,62,1961,2022,40,0.5324552839154101,0,0,N/A-N/A,N/A-N/A
1,Chad,Asia meridional,62,1961,2022,40,0.7284800041376415,0,0,N/A-N/A,N/A-N/A
1,Chad,Asia sudoriental,62,1961,2022,40,0.662008838735946,0,0,N/A-N/A,N/A-N/A
1,Chad,Asia occidental,62,1961,2022,40,0.7169781626645059,0,0,N/A-N/A,N/A-N/A
1,Chad,Europa,62,1961,2022,40,-0.38305200924123584,0,0,N/A-N/A,N/A-N/A
1,Chad,Europa oriental,62,1961,2022,40,-0.2617334754412222,0,0,N/A-N/A,N/A-N/A
1,Chad,Europa septentrional,62,1961,2022,39,-0.23105302425307855,0,0,N/A-N/A,N/A-N/A
1,Chad,Europa meridional,62,1961,2022,40,-0.22348044811357928,0,0,N/A-N/A,N/A-N/A
1,Chad,Europa occidental,62,1961,2022,40,-0.429592780199597,0,0,N/A-N/A,N/A-N/A
1,Chad,Oceanía,62,1961,2022,40,0.13135201306851768,0,0,N/A-N/A,N/A-N/A
1,Chad,Australia y Nueva Zelandia,62,1961,2022,40,0.11536431094795199,0,0,N/A-N/A,N/A-N/A
1,Chad,Melanesia,62,1961,2022,40,0.3332679032244138,0,0,N/A-N/A,N/A-N/A
1,Chad,Micronesia,62,1961,2022,40,0.5140207774976444,0,0,N/A-N/A,N/A-N/A
1,Chad,Polinesia,62,1961,2022,39,0.5729073600675326,0,0,N/A-N/A,N/A-N/A
1,Chad,Unión Europea (27),62,1961,2022,40,-0.19569687820191345,0,0,N/A-N/A,N/A-N/A
1,Chad,Los países menos desarrollados,62,1961,2022,40,0.8396558081527418,0,0,N/A-N/A,N/A-N/A
1,Chad,Países sin litoral en vías de desarrollo,62,1961,2022,40,0.7727069849987187,0,0,N/A-N/A,N/A-N/A
1,Chad,Pequeñas islas en vías de Desarrollo,62,1961,2022,40,0.504174283728649,0,0,N/A-N/A,N/A-N/A
1,Chad,Países de bajos ingresos y con déficit de alim.,62,1961,2022,40,0.796130462250573,0,0,N/A-N/A,N/A-N/A
1,Chad,Import netos alim en Des,62,1961,2022,40,0.8253761092191984,0,0,N/A-N/A,N/A-N/A
1,Chad,Países Anexo I,62,1961,2022,40,-0.10711181720731415,0,0,N/A-N/A,N/A-N/A
1,Chad,Países No-Anexo I,62,1961,2022,40,0.6985811366955299,0,0,N/A-N/A,N/A-N/A
1,Chad,OECD,62,1961,2022,40,-0.06583302921517599,0,0,N/A-N/A,N/A-N/A
1,Chile,China,62,1961,2022,42,0.527341767019754,0,0,N/A-N/A,N/A-N/A
1,Chile,"China, Continental",62,1961,2022,42,0.5237982603368241,0,0,N/A-N/A,N/A-N/A
1,Chile,"China, RAE de Hong Kong",62,1961,2022,39,0.010910621045111623,0,0,N/A-N/A,N/A-N/A
1,Chile,"China, Taiwán provincia de",62,1961,2022,40,0.28754903130933845,0,0,N/A-N/A,N/A-N/A
1,Chile,Chipre,62,1961,2022,40,0.2849558827409783,0,0,N/A-N/A,N/A-N/A
1,Chile,Colombia,62,1961,2022,42,0.42214674115559986,0,0,N/A-N/A,N/A-N/A
1,Chile,Comoras,62,1961,2022,40,0.3493251391925851,0,0,N/A-N/A,N/A-N/A
1,Chile,Congo,62,1961,2022,40,0.3423355485326244,0,0,N/A-N/A,N/A-N/A
1,Chile,Costa Rica,62,1961,2022,41,0.26005465895608554,0,0,N/A-N/A,N/A-N/A
1,Chile,Côte d'Ivoire,62,1961,2022,41,0.3731261262649047,0,0,N/A-N/A,N/A-N/A
1,Chile,Cuba,62,1961,2022,42,0.012475868228998061,0,0,N/A-N/A,N/A-N/A
1,Chile,Dinamarca,62,1961,2022,40,-0.15026681211843812,0,0,N/A-N/A,N/A-N/A
1,Chile,Djibouti,62,1961,2022,39,0.4279339689959422,0,0,N/A-N/A,N/A-N/A
1,Chile,Dominica,62,1961,2022,38,0.16368021010123338,0,0,N/A-N/A,N/A-N/A
1,Chile,Ecuador,62,1961,2022,40,0.5392779762510072,0,0,N/A-N/A,N/A-N/A
1,Chile,Egipto,62,1961,2022,42,0.4939334317586701,0,0,N/A-N/A,N/A-N/A
1,Chile,El Salvador,62,1961,2022,41,0.4583732304835179,0,0,N/A-N/A,N/A-N/A
1,Chile,Emiratos Árabes Unidos,62,1961,2022,38,0.3769386784727819,0,0,N/A-N/A,N/A-N/A
1,Chile,España,62,1961,2022,42,0.23696210938860304,0,0,N/A-N/A,N/A-N/A
1,Chile,Estados Unidos de América,62,1961,2022,42,0.17085206316746454,0,0,N/A-N/A,N/A-N/A
1,Chile,Eswatini,62,1961,2022,41,0.2789307906494832,0,0,N/A-N/A,N/A-N/A
1,Chile,Fiji,62,1961,2022,41,0.38743692722257267,0,0,N/A-N/A,N/A-N/A
1,Chile,Filipinas,62,1961,2022,42,0.4368865266499897,0,0,N/A-N/A,N/A-N/A
1,Chile,Finlandia,62,1961,2022,41,0.0836839609575493,0,0,N/A-N/A,N/A-N/A
1,Chile,Francia,62,1961,2022,42,0.07661391116461633,0,0,N/A-N/A,N/A-N/A
1,Chile,Gabón,62,1961,2022,41,0.3344847329838434,0,0,N/A-N/A,N/A-N/A
1,Chile,Gambia,62,1961,2022,39,0.319708572544188,0,0,N/A-N/A,N/A-N/A
1,Chile,Ghana,62,1961,2022,41,0.3007455271328269,0,0,N/A-N/A,N/A-N/A
1,Chile,Granada,62,1961,2022,39,0.24572454100861424,0,0,N/A-N/A,N/A-N/A
1,Chile,Grecia,62,1961,2022,42,0.04926069660099006,0,0,N/A-N/A,N/A-N/A
1,Chile,Guatemala,62,1961,2022,40,0.41849119655146716,0,0,N/A-N/A,N/A-N/A
1,Chile,Guinea,62,1961,2022,40,0.24640801676391827,0,0,N/A-N/A,N/A-N/A
1,Chile,Guinea Ecuatorial,62,1961,2022,38,0.3970589088725437,0,0,N/A-N/A,N/A-N/A
1,Chile,Guinea-Bissau,62,1961,2022,40,0.30956606476176923,0,0,N/A-N/A,N/A-N/A
1,Chile,Guyana,62,1961,2022,40,0.22999219907022686,0,0,N/A-N/A,N/A-N/A
1,Chile,Haití,62,1961,2022,40,0.3494395145152815,0,0,N/A-N/A,N/A-N/A
1,Chile,Honduras,62,1961,2022,41,0.3801612435230418,0,0,N/A-N/A,N/A-N/A
1,Chile,Hungría,62,1961,2022,42,0.009556570543591651,0,0,N/A-N/A,N/A-N/A
1,Chile,India,62,1961,2022,42,0.36887350928993484,0,0,N/A-N/A,N/A-N/A
1,Chile,Indonesia,62,1961,2022,42,0.36876573063496615,0,0,N/A-N/A,N/A-N/A
1,Chile,Irán (República Islámica del),62,1961,2022,42,0.4749223976752045,0,0,N/A-N/A,N/A-N/A
1,Chile,Iraq,62,1961,2022,42,0.19087157398677673,0,0,N/A-N/A,N/A-N/A
1,Chile,Irlanda,62,1961,2022,40,0.2065358734445945,0,0,N/A-N/A,N/A-N/A
1,Chile,Islandia,62,1961,2022,39,0.15150282615628735,0,0,N/A-N/A,N/A-N/A
1,Chile,Islas Salomón,62,1961,2022,40,0.28350043108236495,0,0,N/A-N/A,N/A-N/A
1,Chile,Israel,62,1961,2022,41,0.31021859772147353,0,0,N/A-N/A,N/A-N/A
1,Chile,Italia,62,1961,2022,42,-0.017396381662114706,0,0,N/A-N/A,N/A-N/A
1,Chile,Jamaica,62,1961,2022,41,0.24342340691596948,0,0,N/A-N/A,N/A-N/A
1,Chile,Japón,62,1961,2022,42,0.03232947447106643,0,0,N/A-N/A,N/A-N/A
1,Chile,Jordania,62,1961,2022,41,0.2919029488880661,0,0,N/A-N/A,N/A-N/A
1,Chile,Kenya,62,1961,2022,40,0.2787754033087625,0,0,N/A-N/A,N/A-N/A
1,Chile,Kuwait,62,1961,2022,41,0.3720990506612758,0,0,N/A-N/A,N/A-N/A
1,Chile,Lesotho,62,1961,2022,39,0.4123126418286207,0,0,N/A-N/A,N/A-N/A
1,Chile,Líbano,62,1961,2022,40,0.42308070723001134,0,0,N/A-N/A,N/A-N/A
1,Chile,Liberia,62,1961,2022,39,0.28549846816320307,0,0,N/A-N/A,N/A-N/A
1,Chile,Libia,62,1961,2022,40,0.26902452500616886,0,0,N/A-N/A,N/A-N/A
1,Chile,Madagascar,62,1961,2022,40,0.35933042725235254,0,0,N/A-N/A,N/A-N/A
